CallID,CustomerID,AgentID,CallTimestamp,CallDurationSeconds,PairingModel,SaleMade,SaleValue
CALL14392,C2751,A1020,2025-03-09 01:57:49.898409,706,Standard Routing,True,490.97
CALL14393,C2619,A1031,2025-02-21 17:36:34.000535,159,Standard Routing,False,0.0
CALL14394,C2320,A1043,2025-04-10 05:16:54.165221,1682,AI-Optimized,False,0.0
CALL14395,C2535,A1002,2025-07-28 14:34:26.995227,1165,AI-Optimized,False,0.0
CALL14396,C2449,A1039,2025-08-14 13:19:23.640091,997,AI-Optimized,False,0.0
CALL14397,C2065,A1028,2025-05-03 23:11:27.951440,1787,AI-Optimized,True,458.94
CALL14398,C2924,A1021,2025-04-09 21:51:45.594782,1070,Standard Routing,False,0.0
CALL14399,C2641,A1032,2025-06-21 00:53:37.305768,1420,AI-Optimized,False,0.0
CALL14400,C2361,A1040,2025-06-19 21:14:39.221660,491,AI-Optimized,False,0.0
CALL14401,C2586,A1027,2025-08-04 00:25:00.041960,1464,Standard Routing,False,0.0
CALL14402,C2031,A1024,2025-02-28 14:01:28.165433,639,Standard Routing,False,0.0
CALL14403,C2412,A1005,2025-03-28 13:02:30.005531,1361,Standard Routing,False,0.0
CALL14404,C2743,A1019,2025-05-21 19:17:35.668591,1797,Standard Routing,False,0.0
CALL14405,C2591,A1046,2025-10-09 10:26:52.192130,196,Standard Routing,False,0.0
CALL14406,C2208,A1014,2025-03-04 21:45:45.237718,144,AI-Optimized,False,0.0
CALL14407,C2139,A1003,2025-07-07 07:49:23.193619,201,Standard Routing,False,0.0
CALL14408,C2959,A1033,2025-10-06 14:06:36.509937,567,Standard Routing,False,0.0
CALL14409,C2578,A1033,2025-01-20 23:09:17.888305,1443,AI-Optimized,False,0.0
CALL14410,C2691,A1047,2025-04-03 06:00:49.038541,1760,AI-Optimized,False,0.0
CALL14411,C2670,A1011,2025-08-30 23:06:43.898710,821,Standard Routing,False,0.0
CALL14412,C2101,A1046,2025-07-20 06:48:41.594792,1548,AI-Optimized,False,0.0
CALL14413,C2451,A1040,2025-10-09 07:48:29.166369,723,AI-Optimized,False,0.0
CALL14414,C2816,A1038,2025-04-04 07:59:03.762550,198,AI-Optimized,False,0.0
CALL14415,C2051,A1026,2025-07-19 03:50:30.257235,277,Standard Routing,False,0.0
CALL14416,C2810,A1046,2025-05-19 08:54:49.074628,1127,Standard Routing,False,0.0
CALL14417,C2149,A1037,2025-06-25 20:27:13.297913,423,AI-Optimized,True,209.75
CALL14418,C2939,A1000,2025-08-15 10:50:54.667904,259,AI-Optimized,False,0.0
CALL14419,C2845,A1009,2025-08-06 12:30:46.688635,424,Standard Routing,False,0.0
CALL14420,C2773,A1043,2025-07-05 12:43:28.266596,1189,AI-Optimized,False,0.0
CALL14421,C2830,A1044,2025-02-25 14:41:25.778882,1262,Standard Routing,False,0.0
CALL14422,C2732,A1015,2025-08-16 00:54:25.382877,978,Standard Routing,False,0.0
CALL14423,C2678,A1040,2025-07-16 09:41:49.744234,1275,AI-Optimized,False,0.0
CALL14424,C2741,A1003,2025-07-23 07:36:06.365637,1722,Standard Routing,False,0.0
CALL14425,C2842,A1029,2025-10-09 10:14:34.931305,1308,AI-Optimized,False,0.0
CALL14426,C2178,A1038,2025-01-12 01:42:47.442265,426,AI-Optimized,False,0.0
CALL14427,C2328,A1049,2025-09-27 17:54:56.823969,357,Standard Routing,True,351.22
CALL14428,C2188,A1045,2025-07-06 13:36:28.350479,818,AI-Optimized,True,175.72
CALL14429,C2151,A1000,2025-06-02 13:21:22.699199,121,Standard Routing,False,0.0
CALL14430,C2050,A1019,2025-01-22 12:09:17.080046,488,AI-Optimized,False,0.0
CALL14431,C2043,A1020,2025-09-19 05:30:11.263700,1224,Standard Routing,False,0.0
CALL14432,C2311,A1020,2025-09-05 19:35:57.501047,601,AI-Optimized,False,0.0
CALL14433,C2631,A1043,2025-01-07 01:37:55.499603,1055,Standard Routing,False,0.0
CALL14434,C2240,A1015,2025-03-30 07:58:07.873520,185,Standard Routing,False,0.0
CALL14435,C2120,A1025,2025-04-16 10:03:16.993571,93,AI-Optimized,False,0.0
CALL14436,C2471,A1004,2025-05-06 05:50:26.604210,332,AI-Optimized,False,0.0
CALL14437,C2694,A1007,2025-04-01 11:03:37.143076,1730,AI-Optimized,False,0.0
CALL14438,C2906,A1012,2025-03-27 17:14:49.960774,719,AI-Optimized,True,327.49
CALL14439,C2588,A1009,2025-07-12 02:11:11.997610,1132,Standard Routing,False,0.0
CALL14440,C2451,A1033,2025-07-30 02:56:53.938003,1131,Standard Routing,False,0.0
CALL14441,C2138,A1012,2025-09-07 16:44:16.675107,306,AI-Optimized,False,0.0
CALL14442,C2494,A1043,2025-01-05 04:28:06.852914,1717,AI-Optimized,False,0.0
CALL14443,C2572,A1035,2025-08-09 11:40:15.528771,1568,Standard Routing,False,0.0
CALL14444,C2572,A1029,2025-04-17 16:33:14.315440,1703,Standard Routing,False,0.0
CALL14445,C2975,A1029,2025-04-08 15:05:57.733466,1397,Standard Routing,True,83.66
CALL14446,C2884,A1015,2025-02-16 02:51:45.834072,1432,Standard Routing,False,0.0
CALL14447,C2029,A1029,2025-07-10 03:24:11.337347,1334,AI-Optimized,True,161.97
CALL14448,C2239,A1046,2025-02-07 03:16:36.976410,1024,AI-Optimized,True,180.41
CALL14449,C2375,A1004,2025-04-29 02:11:56.576049,1226,Standard Routing,False,0.0
CALL14450,C2512,A1025,2025-01-09 19:23:31.455431,605,Standard Routing,False,0.0
CALL14451,C2458,A1019,2025-02-08 14:21:46.136002,922,Standard Routing,False,0.0
CALL14452,C2264,A1038,2025-08-14 13:15:27.890686,367,Standard Routing,False,0.0
CALL14453,C2269,A1034,2025-06-08 01:22:03.887995,1507,AI-Optimized,True,457.24
CALL14454,C2876,A1014,2025-03-23 03:04:29.805295,611,AI-Optimized,False,0.0
CALL14455,C2130,A1042,2025-08-15 02:48:22.455743,515,AI-Optimized,False,0.0
CALL14456,C2613,A1017,2025-09-28 03:07:23.419162,519,Standard Routing,False,0.0
CALL14457,C2584,A1006,2025-06-06 11:58:56.406072,557,AI-Optimized,True,147.6
CALL14458,C2447,A1047,2025-06-02 08:13:48.786411,690,Standard Routing,False,0.0
CALL14459,C2227,A1011,2025-03-27 11:45:56.038457,1216,AI-Optimized,False,0.0
CALL14460,C2647,A1005,2025-07-01 20:19:21.348598,1006,Standard Routing,False,0.0
CALL14461,C2986,A1026,2025-05-30 18:43:18.766948,1056,Standard Routing,False,0.0
CALL14462,C2050,A1031,2025-05-22 00:35:39.724010,824,Standard Routing,False,0.0
CALL14463,C2531,A1002,2025-09-24 17:03:48.782424,1265,AI-Optimized,False,0.0
CALL14464,C2406,A1007,2025-03-18 07:51:46.448199,232,AI-Optimized,False,0.0
CALL14465,C2913,A1024,2025-01-16 17:12:49.032212,903,Standard Routing,False,0.0
CALL14466,C2115,A1027,2025-03-13 04:16:07.044583,527,Standard Routing,True,257.43
CALL14467,C2122,A1003,2025-04-01 00:10:32.822646,603,AI-Optimized,True,358.65
CALL14468,C2904,A1011,2025-07-23 22:04:55.541880,1330,Standard Routing,False,0.0
CALL14469,C2185,A1034,2025-04-10 03:42:58.476946,563,Standard Routing,False,0.0
CALL14470,C2662,A1023,2025-06-07 00:01:21.377673,1206,AI-Optimized,False,0.0
CALL14471,C2231,A1033,2025-02-18 13:44:06.480740,1773,Standard Routing,True,253.79
CALL14472,C2986,A1018,2025-02-22 01:04:36.786102,713,AI-Optimized,False,0.0
CALL14473,C2303,A1025,2025-06-22 18:59:07.166465,1518,Standard Routing,False,0.0
CALL14474,C2779,A1004,2025-07-29 12:10:56.184834,308,AI-Optimized,False,0.0
CALL14475,C2454,A1017,2025-07-20 20:29:44.034545,251,AI-Optimized,False,0.0
CALL14476,C2268,A1017,2025-01-17 22:25:27.848961,514,Standard Routing,False,0.0
CALL14477,C2894,A1044,2025-01-07 21:46:26.239189,988,AI-Optimized,False,0.0
CALL14478,C2028,A1001,2025-06-20 01:15:50.821558,399,Standard Routing,False,0.0
CALL14479,C2197,A1035,2025-03-19 13:51:25.277578,1589,Standard Routing,False,0.0
CALL14480,C2117,A1010,2025-08-17 23:36:00.895231,1707,Standard Routing,True,438.41
CALL14481,C2302,A1021,2025-09-13 17:35:21.812512,1786,AI-Optimized,False,0.0
CALL14482,C2105,A1021,2025-03-27 21:26:26.725899,1416,Standard Routing,False,0.0
CALL14483,C2237,A1001,2025-04-09 01:17:25.800473,1138,AI-Optimized,False,0.0
CALL14484,C2439,A1013,2025-04-06 12:57:40.745837,864,AI-Optimized,False,0.0
CALL14485,C2074,A1036,2025-05-15 22:23:49.763530,1377,Standard Routing,False,0.0
CALL14486,C2671,A1008,2025-09-07 06:14:59.474909,485,Standard Routing,False,0.0
CALL14487,C2273,A1015,2025-01-20 23:12:49.989453,379,Standard Routing,False,0.0
CALL14488,C2380,A1006,2025-10-01 01:31:11.272587,508,AI-Optimized,False,0.0
CALL14489,C2148,A1034,2025-08-01 01:27:00.599050,313,Standard Routing,False,0.0
CALL14490,C2008,A1027,2025-02-24 00:45:58.658938,1266,AI-Optimized,False,0.0
CALL14491,C2128,A1005,2025-02-09 17:26:42.000659,159,AI-Optimized,False,0.0
CALL14492,C2726,A1013,2025-02-02 00:33:48.117964,1717,AI-Optimized,False,0.0
CALL14493,C2747,A1045,2025-09-23 00:11:32.775381,61,Standard Routing,False,0.0
CALL14494,C2200,A1007,2025-06-01 10:52:33.904347,726,Standard Routing,False,0.0
CALL14495,C2448,A1038,2025-06-16 11:48:36.857754,159,AI-Optimized,False,0.0
CALL14496,C2804,A1007,2025-09-01 13:08:30.112859,462,AI-Optimized,False,0.0
CALL14497,C2631,A1020,2025-05-21 13:08:34.265514,565,Standard Routing,False,0.0
CALL14498,C2619,A1004,2025-09-21 14:06:52.371367,1584,Standard Routing,False,0.0
CALL14499,C2330,A1003,2025-05-09 08:32:56.213382,845,Standard Routing,False,0.0
CALL14500,C2735,A1013,2025-02-09 10:09:20.921075,1264,AI-Optimized,True,259.4
CALL14501,C2629,A1041,2025-03-16 13:34:34.384588,908,AI-Optimized,False,0.0
CALL14502,C2635,A1010,2025-02-26 08:41:15.484297,199,AI-Optimized,False,0.0
CALL14503,C2072,A1019,2025-09-15 15:01:41.008160,1618,AI-Optimized,False,0.0
CALL14504,C2726,A1007,2025-08-29 18:10:59.101477,102,Standard Routing,False,0.0
CALL14505,C2472,A1025,2025-07-28 11:25:50.829159,372,Standard Routing,False,0.0
CALL14506,C2428,A1028,2025-03-16 22:49:25.012744,1431,Standard Routing,False,0.0
CALL14507,C2042,A1007,2025-04-21 14:54:57.778828,607,AI-Optimized,False,0.0
CALL14508,C2168,A1023,2025-05-01 16:11:08.738665,551,Standard Routing,False,0.0
CALL14509,C2917,A1041,2025-09-03 16:38:00.523299,1726,AI-Optimized,False,0.0
CALL14510,C2350,A1020,2025-08-08 22:29:11.462567,734,AI-Optimized,False,0.0
CALL14511,C2996,A1011,2025-04-18 21:17:55.262724,1148,AI-Optimized,False,0.0
CALL14512,C2990,A1047,2025-08-15 00:28:49.076033,495,AI-Optimized,False,0.0
CALL14513,C2597,A1029,2025-07-26 23:04:43.702504,878,Standard Routing,True,418.7
CALL14514,C2042,A1040,2025-09-30 20:35:19.437263,745,Standard Routing,False,0.0
CALL14515,C2811,A1016,2025-06-01 16:50:30.288488,1564,AI-Optimized,False,0.0
CALL14516,C2793,A1012,2025-06-04 16:38:21.199080,579,AI-Optimized,True,165.65
CALL14517,C2186,A1043,2025-09-06 15:25:17.053092,877,AI-Optimized,False,0.0
CALL14518,C2841,A1044,2025-05-06 05:52:57.411847,105,Standard Routing,False,0.0
CALL14519,C2139,A1029,2025-02-22 01:20:53.812328,708,AI-Optimized,True,432.35
CALL14520,C2669,A1028,2025-03-13 23:11:28.785815,977,Standard Routing,False,0.0
CALL14521,C2132,A1016,2025-09-12 10:37:10.045657,97,Standard Routing,False,0.0
CALL14522,C2205,A1010,2025-01-04 19:09:55.659195,266,Standard Routing,False,0.0
CALL14523,C2804,A1011,2025-03-09 12:14:18.513530,111,Standard Routing,False,0.0
CALL14524,C2890,A1002,2025-07-25 22:21:56.592044,795,Standard Routing,False,0.0
CALL14525,C2913,A1043,2025-02-05 12:57:36.424239,947,AI-Optimized,False,0.0
CALL14526,C2480,A1049,2025-09-19 03:52:39.907981,849,Standard Routing,False,0.0
CALL14527,C2498,A1014,2025-02-26 23:11:43.769053,1283,AI-Optimized,True,90.87
CALL14528,C2722,A1025,2025-01-17 16:22:25.188646,1089,AI-Optimized,True,396.33
CALL14529,C2054,A1012,2025-06-11 06:13:49.209715,1317,Standard Routing,False,0.0
CALL14530,C2642,A1044,2025-06-26 22:48:21.993702,1043,Standard Routing,False,0.0
CALL14531,C2202,A1028,2025-04-21 06:06:26.673238,736,AI-Optimized,False,0.0
CALL14532,C2813,A1042,2025-02-09 05:41:41.290139,1147,AI-Optimized,False,0.0
CALL14533,C2654,A1002,2025-09-28 22:06:17.668889,1727,Standard Routing,False,0.0
CALL14534,C2967,A1019,2025-01-06 16:15:49.596087,239,AI-Optimized,False,0.0
CALL14535,C2379,A1047,2025-07-24 15:22:13.707074,1520,Standard Routing,False,0.0
CALL14536,C2509,A1038,2025-06-25 01:29:37.575285,987,Standard Routing,True,189.7
CALL14537,C2106,A1005,2025-06-24 16:14:30.005751,1564,AI-Optimized,False,0.0
CALL14538,C2347,A1010,2025-07-02 22:48:48.901076,1711,AI-Optimized,False,0.0
CALL14539,C2622,A1014,2025-04-29 04:15:26.167499,164,Standard Routing,False,0.0
CALL14540,C2084,A1011,2025-07-26 19:11:50.766367,1183,AI-Optimized,False,0.0
CALL14541,C2395,A1026,2025-03-24 00:50:55.845970,1098,Standard Routing,True,73.72
CALL14542,C2083,A1022,2025-08-10 21:50:06.213013,600,Standard Routing,False,0.0
CALL14543,C2815,A1044,2025-05-29 04:23:05.882062,1449,AI-Optimized,False,0.0
CALL14544,C2817,A1007,2025-05-05 03:07:59.999986,1728,Standard Routing,False,0.0
CALL14545,C2352,A1005,2025-09-08 01:08:32.923213,509,Standard Routing,False,0.0
CALL14546,C2029,A1026,2025-04-19 16:20:13.581369,339,AI-Optimized,False,0.0
CALL14547,C2691,A1005,2025-01-27 23:49:02.914027,1091,AI-Optimized,False,0.0
CALL14548,C2818,A1002,2025-06-16 23:51:19.998242,1324,Standard Routing,False,0.0
CALL14549,C2647,A1049,2025-03-14 03:33:26.326232,968,AI-Optimized,False,0.0
CALL14550,C2228,A1035,2025-10-04 10:57:56.036706,578,Standard Routing,False,0.0
CALL14551,C2409,A1046,2025-05-09 09:36:20.021558,1138,Standard Routing,False,0.0
CALL14552,C2320,A1046,2025-04-15 10:27:47.214576,1406,AI-Optimized,False,0.0
CALL14553,C2928,A1030,2025-03-22 09:34:38.629411,754,Standard Routing,False,0.0
CALL14554,C2153,A1023,2025-08-31 04:47:22.242856,472,Standard Routing,False,0.0
CALL14555,C2519,A1004,2025-01-19 22:02:46.674039,1484,AI-Optimized,False,0.0
CALL14556,C2029,A1025,2025-09-06 19:43:44.281005,1490,Standard Routing,False,0.0
CALL14557,C2214,A1015,2025-07-12 02:10:05.734051,119,AI-Optimized,False,0.0
CALL14558,C2526,A1008,2025-02-02 20:25:47.127079,800,Standard Routing,False,0.0
CALL14559,C2033,A1044,2025-01-19 21:21:33.586471,1364,Standard Routing,False,0.0
CALL14560,C2279,A1043,2025-05-26 09:43:25.263376,247,Standard Routing,False,0.0
CALL14561,C2373,A1018,2025-06-21 13:36:44.268187,1358,Standard Routing,False,0.0
CALL14562,C2242,A1042,2025-09-30 19:14:10.417018,864,Standard Routing,False,0.0
CALL14563,C2095,A1008,2025-09-22 18:12:32.393198,539,AI-Optimized,False,0.0
CALL14564,C2403,A1015,2025-01-25 12:56:18.223903,1353,Standard Routing,True,320.26
CALL14565,C2640,A1008,2025-05-17 21:02:35.366016,894,Standard Routing,True,110.64
CALL14566,C2706,A1034,2025-02-21 14:07:02.497198,1688,AI-Optimized,False,0.0
CALL14567,C2036,A1030,2025-03-24 23:14:49.530410,1371,Standard Routing,False,0.0
CALL14568,C2057,A1021,2025-02-02 21:55:51.699522,198,AI-Optimized,True,306.25
CALL14569,C2935,A1036,2025-08-02 14:57:37.808272,100,Standard Routing,False,0.0
CALL14570,C2323,A1043,2025-03-06 15:47:12.279282,1558,AI-Optimized,False,0.0
CALL14571,C2477,A1024,2025-03-25 21:23:46.731630,161,Standard Routing,False,0.0
CALL14572,C2701,A1026,2025-10-07 05:40:38.613139,307,AI-Optimized,False,0.0
CALL14573,C2391,A1017,2025-01-31 01:28:15.542777,1141,AI-Optimized,False,0.0
CALL14574,C2330,A1026,2025-01-09 05:50:11.913358,1411,AI-Optimized,False,0.0
CALL14575,C2551,A1019,2025-05-04 15:21:04.264280,1042,AI-Optimized,False,0.0
CALL14576,C2256,A1046,2025-06-01 15:08:50.792010,470,Standard Routing,False,0.0
CALL14577,C2588,A1040,2025-03-07 11:57:10.118517,1728,Standard Routing,True,414.63
CALL14578,C2608,A1041,2025-08-11 13:08:04.857345,1002,AI-Optimized,True,66.08
CALL14579,C2125,A1001,2025-04-02 21:34:13.813080,739,AI-Optimized,False,0.0
CALL14580,C2152,A1037,2025-04-13 13:25:56.486717,1529,AI-Optimized,False,0.0
CALL14581,C2504,A1045,2025-02-04 19:57:44.148524,453,AI-Optimized,False,0.0
CALL14582,C2508,A1013,2025-10-09 02:25:28.271053,1471,AI-Optimized,False,0.0
CALL14583,C2954,A1014,2025-02-17 11:36:44.892354,1105,Standard Routing,False,0.0
CALL14584,C2736,A1008,2025-06-03 12:02:10.413436,1269,AI-Optimized,False,0.0
CALL14585,C2188,A1037,2025-06-24 11:23:16.384329,1658,Standard Routing,False,0.0
CALL14586,C2143,A1016,2025-04-15 08:47:28.372190,570,AI-Optimized,False,0.0
CALL14587,C2175,A1028,2025-05-09 09:38:55.123294,1139,AI-Optimized,True,138.29
CALL14588,C2808,A1025,2025-07-25 09:53:48.215303,788,Standard Routing,False,0.0
CALL14589,C2329,A1029,2025-02-23 21:30:50.387931,1347,Standard Routing,False,0.0
CALL14590,C2546,A1009,2025-10-06 05:18:50.828969,299,Standard Routing,False,0.0
CALL14591,C2763,A1033,2025-06-01 21:22:18.581705,1623,Standard Routing,False,0.0
CALL14592,C2248,A1037,2025-01-24 23:20:11.686975,1111,AI-Optimized,False,0.0
CALL14593,C2289,A1018,2025-01-28 10:37:39.614429,298,AI-Optimized,False,0.0
CALL14594,C2146,A1029,2025-04-22 15:01:43.675651,473,AI-Optimized,False,0.0
CALL14595,C2470,A1041,2025-05-30 02:34:18.433566,828,AI-Optimized,False,0.0
CALL14596,C2483,A1006,2025-09-24 07:29:47.224832,1592,AI-Optimized,False,0.0
CALL14597,C2048,A1047,2025-03-04 21:50:18.077240,370,Standard Routing,False,0.0
CALL14598,C2006,A1037,2025-05-13 21:10:23.064676,957,Standard Routing,False,0.0
CALL14599,C2773,A1047,2025-06-15 19:33:10.494985,1297,Standard Routing,False,0.0
CALL14600,C2376,A1018,2025-07-19 05:12:34.219108,137,Standard Routing,False,0.0
CALL14601,C2127,A1044,2025-01-24 03:32:04.551508,910,Standard Routing,False,0.0
CALL14602,C2237,A1034,2025-01-17 23:45:19.355825,860,Standard Routing,False,0.0
CALL14603,C2363,A1027,2025-05-29 01:04:12.782285,342,AI-Optimized,False,0.0
CALL14604,C2680,A1038,2025-06-10 04:13:44.146264,450,AI-Optimized,False,0.0
CALL14605,C2804,A1043,2025-05-03 13:14:28.186228,1147,Standard Routing,False,0.0
CALL14606,C2456,A1008,2025-07-16 11:33:52.891800,1104,AI-Optimized,False,0.0
CALL14607,C2236,A1018,2025-07-08 23:35:23.102470,532,AI-Optimized,False,0.0
CALL14608,C2717,A1017,2025-06-08 03:10:00.754480,658,AI-Optimized,False,0.0
CALL14609,C2185,A1043,2025-04-15 04:54:32.919289,1043,AI-Optimized,False,0.0
CALL14610,C2749,A1044,2025-09-14 03:54:54.227409,1026,AI-Optimized,False,0.0
CALL14611,C2936,A1026,2025-03-22 06:15:51.617038,236,AI-Optimized,False,0.0
CALL14612,C2477,A1003,2025-02-05 14:40:40.351815,1376,Standard Routing,False,0.0
CALL14613,C2674,A1010,2025-01-12 16:52:01.802972,126,Standard Routing,False,0.0
CALL14614,C2457,A1017,2025-03-02 10:28:02.974272,1503,Standard Routing,False,0.0
CALL14615,C2239,A1023,2025-07-20 19:26:52.658017,691,Standard Routing,True,139.53
CALL14616,C2469,A1029,2025-08-06 04:59:06.737276,1628,AI-Optimized,False,0.0
CALL14617,C2995,A1042,2025-07-23 16:04:31.253172,738,AI-Optimized,False,0.0
CALL14618,C2340,A1033,2025-05-20 04:19:49.262619,535,AI-Optimized,False,0.0
CALL14619,C2051,A1026,2025-06-05 02:13:15.811860,610,AI-Optimized,False,0.0
CALL14620,C2259,A1019,2025-05-31 03:56:52.086862,831,AI-Optimized,False,0.0
CALL14621,C2459,A1035,2025-06-23 02:11:23.661097,390,Standard Routing,False,0.0
CALL14622,C2628,A1014,2025-06-01 05:18:21.030806,173,Standard Routing,True,255.21
CALL14623,C2124,A1029,2025-02-26 07:53:09.932847,1776,Standard Routing,False,0.0
CALL14624,C2838,A1009,2025-03-03 06:20:48.530246,1798,AI-Optimized,False,0.0
CALL14625,C2893,A1041,2025-08-20 22:23:07.650851,1011,Standard Routing,False,0.0
CALL14626,C2969,A1011,2025-02-02 07:53:55.451263,527,AI-Optimized,False,0.0
CALL14627,C2482,A1000,2025-08-17 23:17:17.036179,130,AI-Optimized,False,0.0
CALL14628,C2157,A1006,2025-09-05 23:39:37.890626,760,AI-Optimized,True,146.37
CALL14629,C2520,A1004,2025-06-02 13:22:19.854014,1177,Standard Routing,True,96.18
CALL14630,C2835,A1007,2025-01-28 23:40:44.244301,1098,AI-Optimized,False,0.0
CALL14631,C2791,A1048,2025-01-16 19:45:00.835916,910,AI-Optimized,False,0.0
CALL14632,C2506,A1030,2025-03-25 20:10:33.909978,521,Standard Routing,False,0.0
CALL14633,C2497,A1017,2025-04-14 23:33:49.394952,454,AI-Optimized,False,0.0
CALL14634,C2449,A1001,2025-07-18 07:17:43.367422,1056,AI-Optimized,False,0.0
CALL14635,C2035,A1006,2025-02-05 05:48:45.901481,1728,AI-Optimized,False,0.0
CALL14636,C2386,A1033,2025-09-11 03:25:58.418097,104,AI-Optimized,False,0.0
CALL14637,C2298,A1046,2025-02-18 05:11:03.207715,592,AI-Optimized,True,386.89
CALL14638,C2962,A1013,2025-02-06 23:42:11.525730,1092,AI-Optimized,False,0.0
CALL14639,C2479,A1047,2025-08-08 14:39:07.059515,1473,AI-Optimized,False,0.0
CALL14640,C2412,A1015,2025-05-01 03:40:30.770715,1766,AI-Optimized,False,0.0
CALL14641,C2640,A1030,2025-04-27 00:36:33.727813,1225,Standard Routing,False,0.0
CALL14642,C2664,A1007,2025-03-28 16:25:01.335623,1428,AI-Optimized,True,415.6
CALL14643,C2337,A1034,2025-08-07 08:08:08.860897,244,Standard Routing,False,0.0
CALL14644,C2568,A1002,2025-01-08 21:16:11.664194,932,Standard Routing,False,0.0
CALL14645,C2104,A1027,2025-04-05 21:03:05.215052,801,AI-Optimized,True,189.67
CALL14646,C2312,A1039,2025-06-23 18:15:41.077689,701,AI-Optimized,False,0.0
CALL14647,C2581,A1025,2025-03-01 17:11:45.558503,1090,Standard Routing,False,0.0
CALL14648,C2757,A1022,2025-06-23 04:34:23.409185,565,Standard Routing,False,0.0
CALL14649,C2463,A1040,2025-03-02 22:59:52.060871,1156,AI-Optimized,False,0.0
CALL14650,C2213,A1017,2025-03-18 05:17:28.602174,1114,Standard Routing,False,0.0
CALL14651,C2595,A1027,2025-09-22 11:41:42.939468,111,AI-Optimized,False,0.0
CALL14652,C2727,A1014,2025-08-11 02:01:55.042146,578,Standard Routing,True,177.59
CALL14653,C2997,A1018,2025-05-14 10:18:59.794443,1521,Standard Routing,True,438.58
CALL14654,C2926,A1026,2025-10-08 23:56:15.022682,1330,Standard Routing,False,0.0
CALL14655,C2086,A1042,2025-07-08 00:55:25.363637,129,Standard Routing,False,0.0
CALL14656,C2577,A1011,2025-10-07 04:43:35.465532,1582,AI-Optimized,False,0.0
CALL14657,C2076,A1024,2025-02-03 10:06:18.235487,799,Standard Routing,False,0.0
CALL14658,C2297,A1006,2025-07-25 09:15:18.444317,1305,Standard Routing,False,0.0
CALL14659,C2509,A1012,2025-06-11 10:10:30.934831,1264,AI-Optimized,False,0.0
CALL14660,C2669,A1001,2025-05-18 05:08:39.306298,1649,AI-Optimized,False,0.0
CALL14661,C2063,A1047,2025-09-14 16:54:46.412179,786,Standard Routing,False,0.0
CALL14662,C2180,A1036,2025-02-01 12:21:19.333268,880,AI-Optimized,False,0.0
CALL14663,C2827,A1002,2025-08-20 10:02:08.127640,242,Standard Routing,False,0.0
CALL14664,C2117,A1037,2025-01-19 15:02:43.816595,509,AI-Optimized,False,0.0
CALL14665,C2383,A1038,2025-07-26 13:42:36.632091,1051,AI-Optimized,False,0.0
CALL14666,C2339,A1032,2025-10-06 17:40:27.275582,992,AI-Optimized,True,366.58
CALL14667,C2991,A1048,2025-06-15 03:55:43.969224,564,Standard Routing,False,0.0
CALL14668,C2693,A1037,2025-08-15 22:50:14.503765,171,AI-Optimized,True,85.54
CALL14669,C2389,A1010,2025-01-30 16:09:17.841042,1530,AI-Optimized,True,278.49
CALL14670,C2016,A1005,2025-05-31 17:17:34.500272,1226,AI-Optimized,False,0.0
CALL14671,C2031,A1022,2025-04-09 08:52:08.660016,289,AI-Optimized,False,0.0
CALL14672,C2752,A1040,2025-02-02 22:52:22.293763,865,AI-Optimized,False,0.0
CALL14673,C2073,A1020,2025-04-24 18:32:01.486853,348,Standard Routing,False,0.0
CALL14674,C2058,A1036,2025-08-02 02:05:41.155355,558,AI-Optimized,False,0.0
CALL14675,C2017,A1011,2025-01-09 15:39:42.999968,517,AI-Optimized,False,0.0
CALL14676,C2670,A1021,2025-05-26 17:19:56.519403,1623,AI-Optimized,True,64.8
CALL14677,C2406,A1049,2025-08-30 09:00:49.137568,517,AI-Optimized,False,0.0
CALL14678,C2868,A1035,2025-02-26 12:29:38.721963,1242,Standard Routing,False,0.0
CALL14679,C2417,A1019,2025-09-06 20:28:35.405412,1348,AI-Optimized,False,0.0
CALL14680,C2294,A1021,2025-07-03 05:22:00.616709,551,AI-Optimized,True,396.6
CALL14681,C2986,A1045,2025-02-15 11:00:57.277740,1413,AI-Optimized,False,0.0
CALL14682,C2519,A1040,2025-02-07 08:56:12.669578,680,Standard Routing,False,0.0
CALL14683,C2246,A1010,2025-09-05 16:32:21.888102,876,Standard Routing,False,0.0
CALL14684,C2409,A1044,2025-06-20 21:29:48.165366,472,AI-Optimized,False,0.0
CALL14685,C2563,A1039,2025-07-13 04:21:48.726158,1361,AI-Optimized,False,0.0
CALL14686,C2806,A1023,2025-01-05 01:22:04.767860,1205,Standard Routing,False,0.0
CALL14687,C2997,A1030,2025-05-23 03:00:18.718061,1115,AI-Optimized,False,0.0
CALL14688,C2574,A1035,2025-09-13 10:55:43.936107,715,Standard Routing,False,0.0
CALL14689,C2855,A1007,2025-02-25 05:57:02.924330,1417,Standard Routing,False,0.0
CALL14690,C2494,A1039,2025-03-28 11:09:17.923535,612,AI-Optimized,False,0.0
CALL14691,C2667,A1004,2025-07-17 13:54:17.306979,1596,AI-Optimized,False,0.0
CALL14692,C2998,A1023,2025-07-26 19:10:26.628690,569,AI-Optimized,False,0.0
CALL14693,C2961,A1034,2025-05-16 23:54:30.324332,117,AI-Optimized,True,412.11
CALL14694,C2805,A1011,2025-05-28 22:25:46.320640,566,Standard Routing,False,0.0
