OrderID,OrderDate,CustomerID,Country,State,City,ProductCategory,ProductName,QuantitySold,UnitPrice,UnitCost,SaleValue,Profit,CustomerSegment,ShipmentStatus
21704,2024-03-31 15:01:13.346343,C2676,Germany,Bavaria,Dariusland,Clothing,Sweater,1,91.31,61.05,91.31,30.26,Low-Value,Returned
21705,2022-10-12 16:32:01.320463,C2178,Brazil,Minas Gerais,Parkershire,Clothing,T-Shirt,3,241.03,180.29,723.09,182.22,Mid-Value,In Transit
21706,2023-05-21 00:16:40.582284,C2009,USA,Texas,Chungbury,Home Goods,Blender,3,255.76,190.88,767.28,194.64,Mid-Value,Returned
21707,2022-06-01 13:45:25.380867,C2150,Germany,Bavaria,South Michael,Books,Biography,4,394.09,193.41,1576.36,802.72,High-Value,Delivered
21708,2022-08-23 01:38:34.647506,C2295,Germany,Hesse,Weberborough,Home Goods,Coffee Maker,2,140.89,99.01,281.78,83.76,Mid-Value,Delivered
21709,2024-02-05 16:50:14.379976,C2905,UK,Wales,South James,Home Goods,Blender,5,414.03,283.44,2070.15,652.95,High-Value,Processing
21710,2024-05-14 16:03:18.833073,C2417,Germany,Berlin,North Kristen,Electronics,Smartwatch,3,43.55,19.8,130.65,71.25,High-Value,Processing
21711,2022-10-25 02:35:24.515205,C2566,Germany,Berlin,New Anthonyborough,Books,Fiction Novel,5,283.69,183.7,1418.45,499.95,High-Value,Delivered
21712,2023-07-27 19:51:24.760275,C2296,Germany,Berlin,Lake Aaron,Books,Biography,1,164.55,82.96,164.55,81.59,Mid-Value,Processing
21713,2022-06-16 07:08:29.717315,C2606,UK,Scotland,Lake Loretta,Electronics,Headphones,1,234.95,153.77,234.95,81.18,High-Value,Delivered
21714,2022-06-27 05:11:08.085532,C2076,USA,Texas,New Gracefurt,Electronics,Smartwatch,4,147.92,73.04,591.68,299.52,Mid-Value,Returned
21715,2024-03-10 19:07:13.940510,C2492,UK,Wales,Jensenport,Clothing,Jacket,5,276.25,120.75,1381.25,777.5,High-Value,Returned
21716,2023-04-18 22:03:41.620019,C2436,India,Karnataka,Leechester,Home Goods,Blender,1,245.7,163.18,245.7,82.52,Mid-Value,In Transit
21717,2024-04-27 23:06:54.350285,C2919,Brazil,Rio de Janeiro,Martinezfurt,Clothing,Sweater,2,287.69,208.03,575.38,159.32,High-Value,Processing
21718,2022-05-04 11:46:07.867840,C2996,USA,California,Port Kaylaland,Electronics,Smartphone,5,345.56,253.6,1727.8,459.8,Mid-Value,Delivered
21719,2022-01-29 20:22:58.028366,C2442,Germany,Hesse,Johnmouth,Clothing,Jeans,1,311.94,233.12,311.94,78.82,Mid-Value,Delivered
21720,2023-05-01 06:40:12.861314,C2199,Brazil,Rio de Janeiro,Port Davidview,Clothing,Sweater,1,282.3,140.2,282.3,142.1,Mid-Value,Returned
21721,2023-09-15 00:05:04.503280,C2525,UK,Scotland,Roberttown,Electronics,Headphones,2,384.17,166.31,768.34,435.72,High-Value,Delivered
21722,2022-01-17 20:12:04.850810,C2640,Brazil,Minas Gerais,North Gabrielle,Clothing,T-Shirt,4,383.46,201.3,1533.84,728.64,High-Value,Returned
21723,2023-07-07 02:54:09.913934,C2145,Germany,Hamburg,East Michellemouth,Home Goods,Coffee Maker,3,110.21,69.88,330.63,120.99,High-Value,In Transit
21724,2022-01-06 21:03:52.266735,C2830,USA,Florida,Michelletown,Home Goods,Coffee Maker,1,378.0,265.48,378.0,112.52,Mid-Value,Delivered
21725,2023-07-16 14:27:58.706710,C2041,USA,New York,New Bonnieburgh,Books,Fiction Novel,4,295.45,132.36,1181.8,652.36,Mid-Value,Returned
21726,2024-05-24 13:23:29.954146,C2178,India,Tamil Nadu,New Lisa,Home Goods,Coffee Maker,1,365.99,253.83,365.99,112.16,High-Value,Returned
21727,2022-12-26 05:37:24.054262,C2261,USA,New York,New Charlesshire,Home Goods,Vacuum Cleaner,3,45.33,23.35,135.99,65.94,High-Value,Returned
21728,2023-05-18 22:35:37.688902,C2612,USA,California,Lake Brandyshire,Books,Cookbook,5,243.37,123.75,1216.85,598.1,Mid-Value,Processing
21729,2024-01-24 15:30:51.800159,C2196,Germany,Hesse,South Holly,Electronics,Smartwatch,4,141.53,97.3,566.12,176.92,Low-Value,Returned
21730,2023-05-20 22:56:19.591564,C2917,India,Maharashtra,New Angelafort,Electronics,Laptop,3,283.58,181.9,850.74,305.04,High-Value,In Transit
21731,2023-07-08 20:42:58.484815,C2400,Brazil,São Paulo,New Madeline,Home Goods,Coffee Maker,4,23.73,10.78,94.92,51.8,High-Value,Delivered
21732,2023-07-31 19:52:13.852609,C2920,USA,New York,West Kevintown,Electronics,Laptop,3,98.06,48.28,294.18,149.34,Mid-Value,Delivered
21733,2022-01-19 18:27:29.160387,C2986,Germany,Bavaria,North Annabury,Home Goods,Coffee Maker,1,122.54,66.45,122.54,56.09,Low-Value,Processing
21734,2022-02-18 15:38:10.383743,C2986,UK,Scotland,Charleston,Clothing,Sweater,5,351.89,249.9,1759.45,509.95,Mid-Value,Delivered
21735,2023-06-23 15:41:04.878510,C2496,Germany,Hesse,North Ashleyberg,Books,Cookbook,3,70.28,33.3,210.84,110.94,Mid-Value,In Transit
21736,2022-01-20 14:15:31.240413,C2034,Germany,Berlin,Laurastad,Clothing,Jeans,5,22.15,16.14,110.75,30.05,Mid-Value,In Transit
21737,2024-05-21 14:38:48.080701,C2257,Germany,Hamburg,Parkerton,Home Goods,Coffee Maker,1,264.61,165.99,264.61,98.62,High-Value,Delivered
21738,2022-01-27 17:31:36.292694,C2086,UK,England,East Melissa,Books,Cookbook,3,89.01,35.75,267.03,159.78,Mid-Value,Delivered
21739,2024-02-13 19:47:43.183278,C2296,USA,California,South Joshua,Home Goods,Coffee Maker,5,66.51,29.85,332.55,183.3,Low-Value,Processing
21740,2024-03-20 03:59:53.391663,C2035,USA,New York,West Nathan,Electronics,Headphones,1,385.65,188.62,385.65,197.03,High-Value,Processing
21741,2022-09-19 02:22:46.188690,C2777,India,Delhi,Jenniferborough,Books,Fiction Novel,3,402.62,227.8,1207.86,524.46,High-Value,Returned
21742,2022-01-26 03:09:09.228508,C2380,USA,Florida,Richbury,Clothing,Jeans,5,189.76,122.09,948.8,338.35,Mid-Value,Returned
21743,2024-05-30 15:28:17.113393,C2108,Germany,Hamburg,Jonesmouth,Electronics,Smartwatch,4,13.15,5.67,52.6,29.92,Mid-Value,In Transit
21744,2022-07-31 21:17:59.932673,C2571,Germany,Berlin,East Robert,Electronics,Laptop,4,445.91,320.53,1783.64,501.52,Low-Value,In Transit
21745,2022-09-20 13:40:21.982272,C2975,India,Tamil Nadu,South Randall,Books,Science Journal,4,332.7,184.0,1330.8,594.8,High-Value,Delivered
21746,2023-03-03 15:40:37.172266,C2174,UK,Scotland,Wilsonstad,Electronics,Headphones,2,259.6,164.72,519.2,189.76,Mid-Value,Processing
21747,2022-02-17 05:50:16.836286,C2267,USA,Florida,Tylermouth,Books,Biography,2,142.14,67.84,284.28,148.6,Low-Value,In Transit
21748,2022-10-20 11:42:06.358465,C2429,USA,California,Martinland,Books,Science Journal,3,144.36,90.67,433.08,161.07,Mid-Value,Returned
21749,2023-01-22 06:23:27.432520,C2828,Brazil,Rio de Janeiro,Isaacville,Clothing,T-Shirt,5,127.5,66.92,637.5,302.9,High-Value,Processing
21750,2023-06-12 12:39:14.794161,C2783,Brazil,São Paulo,North Brianshire,Electronics,Smartphone,3,385.47,209.64,1156.41,527.49,Mid-Value,In Transit
21751,2024-04-26 05:56:33.587550,C2360,Germany,Hesse,New Wendymouth,Home Goods,Towel Set,3,244.66,112.1,733.98,397.68,High-Value,Processing
21752,2022-01-22 02:26:57.062712,C2395,UK,England,Lake Marcfurt,Electronics,Headphones,4,113.06,83.32,452.24,118.96,Mid-Value,Returned
21753,2022-03-15 16:16:25.473265,C2004,USA,Texas,South Geraldport,Books,Fiction Novel,1,380.11,167.67,380.11,212.44,High-Value,Delivered
21754,2024-03-03 18:19:53.356504,C2864,India,Karnataka,New Richard,Clothing,Jeans,1,210.01,137.56,210.01,72.45,High-Value,Delivered
21755,2023-05-23 03:38:12.670851,C2752,USA,Florida,South Gregorybury,Clothing,Jeans,2,359.88,259.98,719.76,199.8,High-Value,Delivered
21756,2023-07-13 02:16:33.276305,C2817,India,Delhi,Jenkinshaven,Clothing,Jeans,1,55.94,25.8,55.94,30.14,Low-Value,In Transit
21757,2022-08-24 14:31:57.050237,C2660,UK,Northern Ireland,North Jeffrey,Clothing,T-Shirt,3,199.39,105.08,598.17,282.93,Low-Value,Delivered
21758,2022-04-23 15:35:26.169186,C2256,India,Tamil Nadu,Richardborough,Electronics,Smartphone,1,386.0,207.53,386.0,178.47,Mid-Value,Returned
21759,2022-11-01 15:56:24.797576,C2011,Germany,Berlin,Torreschester,Clothing,Sweater,5,252.49,152.32,1262.45,500.85,High-Value,Returned
21760,2022-11-21 00:33:28.920171,C2404,Germany,Hesse,Courtneyton,Clothing,Sweater,5,361.03,215.49,1805.15,727.7,Low-Value,Processing
21761,2024-01-19 05:43:21.388456,C2333,Brazil,Rio de Janeiro,South Davidmouth,Home Goods,Vacuum Cleaner,3,43.56,29.37,130.68,42.57,Low-Value,In Transit
21762,2023-03-20 23:53:41.812690,C2146,Brazil,Bahia,Anthonyfurt,Home Goods,Towel Set,2,306.55,207.53,613.1,198.04,Low-Value,Processing
21763,2023-06-02 13:08:15.146688,C2745,Brazil,Bahia,Port Carol,Books,Science Journal,3,159.24,70.55,477.72,266.07,High-Value,Delivered
21764,2022-02-11 16:48:13.661740,C2928,Brazil,Minas Gerais,Nicholasland,Home Goods,Blender,2,376.71,189.43,753.42,374.56,Low-Value,Returned
21765,2023-10-06 17:36:06.555541,C2475,India,Maharashtra,Port Chad,Clothing,Jacket,1,153.48,88.21,153.48,65.27,Low-Value,Processing
21766,2023-06-26 02:06:53.055578,C2244,USA,Florida,Gutierrezside,Home Goods,Towel Set,1,62.74,33.94,62.74,28.8,Low-Value,In Transit
21767,2023-06-12 08:34:16.290684,C2262,Germany,Berlin,East Samantha,Clothing,Sweater,5,279.77,116.11,1398.85,818.3,High-Value,Delivered
21768,2022-02-24 06:51:49.624257,C2929,USA,Florida,Willieburgh,Electronics,Headphones,5,237.81,144.79,1189.05,465.1,Mid-Value,Delivered
21769,2022-01-28 10:52:23.436968,C2695,USA,New York,Kristinport,Clothing,T-Shirt,3,283.04,116.25,849.12,500.37,Mid-Value,In Transit
21770,2023-01-07 08:55:22.553902,C2505,India,Tamil Nadu,Haleybury,Electronics,Smartphone,4,14.85,6.49,59.4,33.44,High-Value,Returned
21771,2022-03-15 12:09:55.835804,C2034,Germany,Hesse,New Jameschester,Books,Biography,4,122.34,80.77,489.36,166.28,High-Value,Processing
21772,2022-02-07 00:39:48.301330,C2674,UK,England,Martinezville,Books,Science Journal,2,278.55,201.91,557.1,153.28,High-Value,Returned
21773,2024-02-22 14:27:49.713513,C2371,UK,Scotland,North Danielle,Books,Cookbook,2,199.32,126.6,398.64,145.44,Mid-Value,Returned
21774,2023-12-16 01:22:03.664784,C2832,Brazil,São Paulo,East Jeffreyton,Home Goods,Towel Set,3,307.12,166.87,921.36,420.75,Low-Value,In Transit
21775,2022-01-02 09:20:32.479997,C2473,UK,England,Mccallland,Books,Biography,5,328.08,136.06,1640.4,960.1,Mid-Value,In Transit
21776,2022-07-07 15:10:01.929659,C2244,UK,Northern Ireland,Robinborough,Clothing,Jeans,5,48.39,30.32,241.95,90.35,Low-Value,Processing
21777,2023-04-14 19:52:38.773937,C2632,USA,California,Lake Lisaberg,Electronics,Laptop,1,175.89,130.53,175.89,45.36,High-Value,Processing
21778,2023-05-25 01:59:01.295271,C2049,USA,Florida,Port James,Electronics,Smartphone,3,414.34,224.84,1243.02,568.5,High-Value,In Transit
21779,2023-10-14 05:31:35.787837,C2579,Brazil,Rio de Janeiro,Mendezport,Clothing,Sweater,3,131.83,73.23,395.49,175.8,Mid-Value,Returned
21780,2024-03-23 04:42:47.043670,C2337,India,Karnataka,Donnaport,Books,Biography,2,267.29,182.65,534.58,169.28,High-Value,Processing
21781,2022-04-23 16:41:17.453897,C2584,Germany,Berlin,Walkerton,Electronics,Headphones,1,194.39,119.75,194.39,74.64,Low-Value,Processing
21782,2023-06-25 10:37:24.882228,C2461,USA,Texas,South Krista,Electronics,Headphones,1,332.44,220.66,332.44,111.78,Mid-Value,Delivered
21783,2024-05-15 09:06:28.988360,C2876,USA,New York,Brookshaven,Clothing,Jacket,5,330.32,139.79,1651.6,952.65,Low-Value,Delivered
21784,2023-07-18 02:25:31.901341,C2341,Brazil,Bahia,Michellefort,Books,Fiction Novel,5,394.7,189.04,1973.5,1028.3,Mid-Value,Returned
21785,2023-08-09 00:31:15.933324,C2034,India,Maharashtra,Richardville,Home Goods,Blender,2,52.52,26.08,105.04,52.88,High-Value,Delivered
21786,2023-12-21 05:32:17.078765,C2380,UK,Northern Ireland,Cartertown,Home Goods,Coffee Maker,1,139.92,68.45,139.92,71.47,Mid-Value,Returned
21787,2022-11-21 05:34:11.697512,C2819,Germany,Berlin,Weavermouth,Home Goods,Blender,4,421.65,170.08,1686.6,1006.28,High-Value,Processing
21788,2024-02-24 19:52:17.343542,C2681,India,Delhi,Jenniferfurt,Clothing,Sweater,1,262.77,169.21,262.77,93.56,Low-Value,Delivered
21789,2024-05-17 07:52:42.378158,C2036,UK,England,New Lori,Clothing,Sweater,2,271.13,130.7,542.26,280.86,Low-Value,Processing
21790,2022-03-21 21:34:45.852107,C2815,Brazil,Bahia,East Emily,Home Goods,Coffee Maker,3,31.78,18.51,95.34,39.81,Mid-Value,Returned
21791,2024-03-16 17:48:55.870877,C2259,Brazil,Rio de Janeiro,Oconnorbury,Home Goods,Vacuum Cleaner,3,285.83,181.8,857.49,312.09,High-Value,Delivered
21792,2023-09-30 09:18:51.672587,C2043,UK,England,Meadowsstad,Clothing,T-Shirt,2,286.72,125.31,573.44,322.82,Low-Value,Returned
21793,2022-09-19 04:33:40.569851,C2579,Germany,Bavaria,Brandonville,Home Goods,Blender,4,146.45,74.86,585.8,286.36,High-Value,Delivered
21794,2023-04-18 14:19:16.683820,C2720,UK,Scotland,Jamesshire,Clothing,Sweater,1,248.66,124.33,248.66,124.33,Low-Value,In Transit
21795,2023-10-06 22:09:57.554458,C2694,USA,New York,Lake Larry,Books,Biography,4,415.89,240.36,1663.56,702.12,Low-Value,Delivered
21796,2022-07-18 12:10:43.552094,C2715,UK,Northern Ireland,Port Wyatt,Books,Science Journal,2,130.57,80.58,261.14,99.98,Mid-Value,Returned
21797,2022-07-18 22:12:18.632600,C2556,India,Tamil Nadu,Andreport,Home Goods,Towel Set,4,389.6,256.0,1558.4,534.4,Mid-Value,In Transit
21798,2022-11-03 14:19:12.517349,C2204,Germany,Hesse,New Alyssamouth,Clothing,Jacket,1,330.48,138.44,330.48,192.04,High-Value,Returned
21799,2022-12-17 09:32:21.263172,C2542,Germany,Hamburg,Andreaton,Books,Biography,5,25.65,11.81,128.25,69.2,High-Value,Processing
21800,2023-04-19 05:49:43.971331,C2171,USA,California,West Shawnstad,Books,Biography,1,89.76,61.46,89.76,28.3,Mid-Value,Processing
21801,2022-04-30 00:10:00.835374,C2674,UK,Scotland,South Steven,Books,Biography,4,305.52,140.78,1222.08,658.96,Low-Value,Delivered
21802,2024-02-19 20:55:25.587398,C2790,India,Delhi,Fowlerhaven,Books,Cookbook,4,110.81,65.09,443.24,182.88,High-Value,Returned
21803,2023-12-10 00:13:37.533682,C2051,USA,Florida,Victorhaven,Clothing,Jeans,4,395.75,288.92,1583.0,427.32,Low-Value,Returned
21804,2023-03-09 08:01:09.602692,C2550,Germany,Berlin,East Henry,Home Goods,Towel Set,4,412.01,278.92,1648.04,532.36,High-Value,Delivered
21805,2023-02-13 21:03:22.638556,C2164,Brazil,Minas Gerais,Scottfort,Electronics,Laptop,2,173.66,95.76,347.32,155.8,Low-Value,Processing
21806,2023-11-30 18:13:42.146326,C2141,Germany,Hamburg,North Joborough,Home Goods,Coffee Maker,1,93.7,41.86,93.7,51.84,Low-Value,Returned
21807,2022-06-13 14:07:18.798450,C2754,India,Karnataka,Clinebury,Home Goods,Towel Set,4,280.58,125.34,1122.32,620.96,High-Value,Processing
21808,2022-11-06 20:15:20.114856,C2296,USA,New York,Port Dennis,Clothing,Jacket,1,406.22,184.6,406.22,221.62,High-Value,Returned
21809,2023-06-30 23:34:43.624465,C2775,Brazil,Bahia,Lake Rebekahville,Home Goods,Blender,1,136.36,67.53,136.36,68.83,High-Value,In Transit
21810,2024-05-12 23:30:23.358008,C2323,Brazil,Minas Gerais,New David,Clothing,Sweater,2,177.43,120.72,354.86,113.42,Mid-Value,Delivered
21811,2023-06-13 01:32:43.631660,C2689,India,Tamil Nadu,North Sandra,Electronics,Laptop,4,318.44,221.84,1273.76,386.4,High-Value,Processing
21812,2022-07-28 18:21:44.671396,C2384,USA,Florida,Pittsshire,Books,Biography,1,388.71,278.6,388.71,110.11,Mid-Value,In Transit
21813,2022-08-20 14:56:02.491831,C2681,USA,California,New Laurentown,Clothing,T-Shirt,4,298.65,129.4,1194.6,677.0,High-Value,Delivered
21814,2022-12-16 00:46:53.408787,C2559,UK,Scotland,North Elaine,Books,Science Journal,1,155.47,78.51,155.47,76.96,High-Value,Processing
21815,2022-04-12 16:47:52.901052,C2597,Brazil,Rio de Janeiro,North Lindsey,Books,Biography,4,396.32,198.56,1585.28,791.04,High-Value,In Transit
21816,2022-11-22 21:32:57.843913,C2003,Brazil,Bahia,South Michaelstad,Clothing,Sweater,2,418.14,183.17,836.28,469.94,Low-Value,Processing
21817,2023-11-10 15:25:21.308063,C2385,Germany,Hesse,Daltonberg,Clothing,Jacket,2,348.86,169.97,697.72,357.78,Low-Value,Processing
21818,2023-04-08 22:14:39.020318,C2808,Brazil,Rio de Janeiro,West Michael,Books,Fiction Novel,1,129.95,83.02,129.95,46.93,Mid-Value,Processing
21819,2023-03-25 03:08:06.704133,C2338,Brazil,São Paulo,Riveraborough,Clothing,Jacket,2,90.38,46.24,180.76,88.28,Low-Value,Returned
21820,2023-10-18 13:34:34.200718,C2917,Germany,Hamburg,Lake Charlesview,Electronics,Smartwatch,5,437.41,201.46,2187.05,1179.75,Low-Value,In Transit
21821,2022-09-27 10:25:58.550954,C2878,UK,Wales,Simonshire,Home Goods,Coffee Maker,3,70.92,34.12,212.76,110.4,Low-Value,Returned
21822,2022-02-07 23:18:18.001182,C2759,Brazil,Bahia,Tonymouth,Electronics,Smartphone,3,398.16,205.5,1194.48,577.98,Mid-Value,Returned
21823,2023-10-22 22:18:01.823867,C2928,UK,England,South Thomasland,Electronics,Smartphone,2,48.66,21.74,97.32,53.84,High-Value,Delivered
21824,2023-08-21 01:40:12.924003,C2544,India,Maharashtra,East Jamesstad,Books,Cookbook,2,258.14,109.17,516.28,297.94,Low-Value,Returned
21825,2022-09-03 14:43:11.539893,C2252,Germany,Hamburg,Johnsonview,Clothing,Jeans,5,401.39,174.34,2006.95,1135.25,Mid-Value,In Transit
21826,2022-05-16 17:16:07.249743,C2626,Germany,Bavaria,Romanland,Electronics,Smartwatch,1,165.44,115.3,165.44,50.14,High-Value,In Transit
21827,2022-07-18 08:04:12.582021,C2367,Germany,Berlin,Port Chad,Clothing,Jeans,3,403.04,221.39,1209.12,544.95,Low-Value,Returned
21828,2024-05-28 08:43:11.609536,C2681,India,Delhi,Simonhaven,Home Goods,Blender,2,86.21,54.19,172.42,64.04,Mid-Value,In Transit
21829,2023-10-29 22:05:46.969612,C2093,USA,Texas,Lake Shannonstad,Clothing,Jeans,1,364.27,236.56,364.27,127.71,High-Value,In Transit
21830,2024-01-31 03:44:44.254416,C2376,India,Tamil Nadu,Michaelberg,Clothing,Jeans,4,269.92,139.13,1079.68,523.16,Low-Value,Delivered
21831,2022-02-25 17:38:24.927322,C2303,India,Maharashtra,New Angela,Home Goods,Coffee Maker,2,225.65,159.04,451.3,133.22,High-Value,Returned
21832,2022-07-30 13:58:47.620312,C2948,Germany,Berlin,New Derekmouth,Home Goods,Vacuum Cleaner,3,208.99,85.83,626.97,369.48,Mid-Value,Delivered
21833,2022-12-04 13:11:45.794377,C2495,Germany,Bavaria,North Justinmouth,Clothing,Jeans,1,253.19,153.93,253.19,99.26,Low-Value,Processing
21834,2023-08-27 20:26:25.096490,C2024,UK,Scotland,Kevinburgh,Home Goods,Coffee Maker,4,358.56,174.37,1434.24,736.76,High-Value,Processing
21835,2022-07-27 14:00:51.963816,C2494,USA,Texas,West Staceyland,Home Goods,Towel Set,4,271.52,188.48,1086.08,332.16,High-Value,In Transit
21836,2022-05-08 01:43:22.411463,C2557,Brazil,Minas Gerais,Port Davidhaven,Electronics,Smartwatch,2,258.92,185.29,517.84,147.26,High-Value,Processing
21837,2024-02-01 13:04:09.903388,C2429,India,Tamil Nadu,Torresville,Electronics,Headphones,1,53.83,26.44,53.83,27.39,High-Value,Returned
21838,2022-12-09 05:47:29.375291,C2010,Brazil,São Paulo,Julieberg,Clothing,Jacket,3,268.75,131.94,806.25,410.43,Low-Value,In Transit
21839,2023-09-24 06:04:26.452950,C2088,Germany,Hesse,New Brian,Home Goods,Blender,1,442.08,200.84,442.08,241.24,Mid-Value,In Transit
21840,2023-01-08 08:39:40.314225,C2829,Germany,Hamburg,New Kimberlyburgh,Electronics,Smartwatch,1,361.09,179.01,361.09,182.08,High-Value,Returned
21841,2023-11-08 09:42:53.894279,C2524,USA,Texas,New Elizabethborough,Clothing,T-Shirt,3,96.99,63.94,290.97,99.15,Mid-Value,In Transit
21842,2022-06-24 15:55:16.095367,C2236,USA,New York,Velazquezfurt,Home Goods,Coffee Maker,5,296.47,200.17,1482.35,481.5,Low-Value,Delivered
21843,2023-10-26 12:42:22.193567,C2247,India,Maharashtra,Lake Carriechester,Clothing,Jeans,1,82.75,46.8,82.75,35.95,High-Value,Returned
21844,2022-11-12 05:00:56.040054,C2107,India,Tamil Nadu,Phillipsborough,Books,Fiction Novel,4,156.97,113.4,627.88,174.28,High-Value,Delivered
21845,2023-07-17 14:49:17.126723,C2407,UK,England,Tylerland,Books,Fiction Novel,4,251.34,121.56,1005.36,519.12,Mid-Value,Returned
21846,2023-11-05 13:50:57.470829,C2019,USA,Texas,Santosfort,Home Goods,Coffee Maker,2,102.52,43.4,205.04,118.24,Mid-Value,Delivered
21847,2022-04-17 07:42:39.098392,C2859,Germany,Berlin,Berrychester,Clothing,Jacket,2,400.86,229.75,801.72,342.22,Mid-Value,Returned
21848,2022-05-26 19:35:19.445587,C2749,Germany,Hamburg,North Vicki,Clothing,Jacket,3,117.56,82.33,352.68,105.69,Low-Value,Returned
21849,2023-03-05 11:11:10.525716,C2082,Brazil,Bahia,Payneside,Electronics,Smartphone,1,237.56,138.07,237.56,99.49,Mid-Value,Returned
21850,2023-01-17 18:31:00.596843,C2282,UK,Scotland,New Christopher,Electronics,Laptop,3,449.78,240.98,1349.34,626.4,Low-Value,Delivered
21851,2022-12-23 13:09:26.184050,C2944,UK,England,Georgeside,Clothing,Sweater,3,418.64,284.87,1255.92,401.31,Low-Value,Processing
21852,2023-03-15 16:17:58.166606,C2166,India,Tamil Nadu,Lake Laura,Electronics,Smartwatch,5,17.01,11.1,85.05,29.55,High-Value,In Transit
21853,2023-12-11 17:28:18.704825,C2580,Brazil,Bahia,West Lisa,Home Goods,Coffee Maker,5,346.4,233.23,1732.0,565.85,High-Value,Returned
21854,2022-08-03 09:12:03.563343,C2353,India,Maharashtra,Burnsshire,Home Goods,Blender,5,262.56,107.17,1312.8,776.95,High-Value,Returned
21855,2022-01-19 06:35:50.963926,C2844,Germany,Hesse,Meganfurt,Books,Science Journal,2,125.61,72.55,251.22,106.12,Low-Value,Returned
21856,2022-04-26 10:31:38.012137,C2867,Germany,Berlin,South Christopher,Electronics,Laptop,1,151.55,73.8,151.55,77.75,Low-Value,Processing
21857,2024-02-10 18:29:23.678075,C2944,India,Maharashtra,Port Andrea,Books,Fiction Novel,1,201.76,144.08,201.76,57.68,High-Value,Delivered
21858,2023-07-28 10:06:02.003115,C2903,India,Maharashtra,Lake Samantha,Home Goods,Coffee Maker,2,61.12,30.39,122.24,61.46,Low-Value,Delivered
21859,2024-01-30 21:04:42.294926,C2218,USA,Texas,New Amyburgh,Books,Science Journal,5,155.95,99.37,779.75,282.9,Mid-Value,In Transit
21860,2023-10-28 04:47:12.564133,C2593,India,Karnataka,Garciatown,Books,Fiction Novel,1,394.55,278.53,394.55,116.02,High-Value,Returned
21861,2023-09-22 03:06:20.746323,C2312,Brazil,São Paulo,Lake Lisabury,Electronics,Smartphone,5,356.14,166.64,1780.7,947.5,Low-Value,Delivered
21862,2024-02-12 22:41:55.417376,C2806,UK,Wales,Kimberlyfurt,Clothing,Jeans,4,102.04,46.1,408.16,223.76,Low-Value,In Transit
21863,2024-04-10 19:45:28.233350,C2955,Germany,Bavaria,West Maryburgh,Electronics,Laptop,3,142.66,59.25,427.98,250.23,Low-Value,Processing
21864,2023-01-09 22:38:46.864017,C2065,India,Tamil Nadu,North Sean,Electronics,Smartwatch,4,215.3,130.91,861.2,337.56,Mid-Value,Returned
21865,2024-01-05 04:16:26.429683,C2556,USA,Texas,Lake Matthewland,Books,Fiction Novel,2,389.3,164.11,778.6,450.38,Low-Value,Processing
21866,2024-04-20 16:41:14.819436,C2348,Brazil,Minas Gerais,Snowborough,Home Goods,Towel Set,3,229.95,118.51,689.85,334.32,Low-Value,Processing
21867,2024-01-04 20:35:50.549471,C2244,USA,California,Kaylaport,Clothing,Jacket,5,130.28,57.1,651.4,365.9,Low-Value,In Transit
21868,2024-03-12 20:04:41.599257,C2657,India,Tamil Nadu,South Mackenzie,Electronics,Headphones,3,112.28,72.86,336.84,118.26,Mid-Value,In Transit
21869,2023-11-01 23:29:50.293315,C2175,UK,Northern Ireland,Millermouth,Books,Biography,1,207.86,112.24,207.86,95.62,Mid-Value,Processing
21870,2023-07-04 08:21:25.062487,C2331,USA,New York,South Andrew,Clothing,Sweater,1,127.28,91.0,127.28,36.28,Mid-Value,Returned
21871,2022-06-06 03:20:28.079174,C2955,Brazil,São Paulo,North Matthewmouth,Books,Biography,5,76.44,36.35,382.2,200.45,Low-Value,Processing
21872,2022-05-24 02:45:59.981462,C2263,India,Tamil Nadu,East Jasonhaven,Electronics,Headphones,1,231.56,165.69,231.56,65.87,Mid-Value,Delivered
21873,2024-01-23 19:57:29.974575,C2511,UK,Scotland,South Ashleybury,Home Goods,Blender,3,320.23,144.04,960.69,528.57,Mid-Value,In Transit
21874,2022-04-07 04:27:19.730932,C2912,Germany,Bavaria,Millermouth,Clothing,Sweater,4,206.36,120.91,825.44,341.8,High-Value,Delivered
21875,2023-08-02 11:41:23.315062,C2884,India,Delhi,South Sarahmouth,Books,Biography,1,373.04,185.43,373.04,187.61,Mid-Value,Returned
21876,2023-04-15 00:59:24.903519,C2077,Germany,Bavaria,West Jerry,Books,Fiction Novel,4,276.84,125.61,1107.36,604.92,Low-Value,Returned
21877,2022-10-24 04:07:52.317659,C2059,USA,California,New Lindsey,Electronics,Headphones,4,340.13,160.08,1360.52,720.2,Mid-Value,Processing
21878,2022-05-23 14:36:37.655333,C2357,India,Karnataka,Garciaville,Electronics,Smartphone,4,326.71,241.04,1306.84,342.68,Low-Value,In Transit
21879,2023-07-18 12:07:18.314308,C2254,UK,Wales,Camposberg,Home Goods,Blender,1,193.45,97.65,193.45,95.8,Low-Value,Delivered
21880,2022-03-02 07:15:44.036777,C2072,USA,Florida,Mendozastad,Clothing,Jacket,2,284.31,200.79,568.62,167.04,High-Value,Processing
21881,2022-09-20 22:53:12.740646,C2828,Germany,Hesse,Geneton,Books,Science Journal,1,119.53,55.56,119.53,63.97,Mid-Value,Returned
